,Label,Occurences,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,RNA,163,5e3eeed482504c4b8cd71be1a274e80a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:05:18.675000+00:00,randomizer,data_distribution
2,cell_line,612,5e3eeed482504c4b8cd71be1a274e80a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:05:18.675000+00:00,randomizer,data_distribution
3,cell_type,1223,5e3eeed482504c4b8cd71be1a274e80a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:05:18.675000+00:00,randomizer,data_distribution
4,protein,5217,5e3eeed482504c4b8cd71be1a274e80a,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 05:05:18.675000+00:00,randomizer,data_distribution
0,DNA,1638,5ed88cffe9b4411b911669f17d6ada4f,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 19:04:08.264000+00:00,information-density,data_distribution
1,RNA,163,5ed88cffe9b4411b911669f17d6ada4f,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 19:04:08.264000+00:00,information-density,data_distribution
2,cell_line,612,5ed88cffe9b4411b911669f17d6ada4f,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 19:04:08.264000+00:00,information-density,data_distribution
3,cell_type,1223,5ed88cffe9b4411b911669f17d6ada4f,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 19:04:08.264000+00:00,information-density,data_distribution
4,protein,5217,5ed88cffe9b4411b911669f17d6ada4f,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 19:04:08.264000+00:00,information-density,data_distribution
0,DNA,1638,c1209f3178784030a9fb02048d8f2606,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 04:30:58.225000+00:00,least-confidence,data_distribution
1,RNA,163,c1209f3178784030a9fb02048d8f2606,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 04:30:58.225000+00:00,least-confidence,data_distribution
2,cell_line,612,c1209f3178784030a9fb02048d8f2606,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 04:30:58.225000+00:00,least-confidence,data_distribution
3,cell_type,1223,c1209f3178784030a9fb02048d8f2606,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 04:30:58.225000+00:00,least-confidence,data_distribution
4,protein,5217,c1209f3178784030a9fb02048d8f2606,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 04:30:58.225000+00:00,least-confidence,data_distribution
0,DNA,1638,f51d6975392d4d17a6a634bd7f0d5cb6,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 23:50:19.760000+00:00,margin-confidence,data_distribution
1,RNA,163,f51d6975392d4d17a6a634bd7f0d5cb6,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 23:50:19.760000+00:00,margin-confidence,data_distribution
2,cell_line,612,f51d6975392d4d17a6a634bd7f0d5cb6,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 23:50:19.760000+00:00,margin-confidence,data_distribution
3,cell_type,1223,f51d6975392d4d17a6a634bd7f0d5cb6,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 23:50:19.760000+00:00,margin-confidence,data_distribution
4,protein,5217,f51d6975392d4d17a6a634bd7f0d5cb6,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 23:50:19.760000+00:00,margin-confidence,data_distribution
0,DNA,1638,46e6c1dd8b124437abc60189e22f5baf,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 17:09:25.716000+00:00,entropy-confidence,data_distribution
1,RNA,163,46e6c1dd8b124437abc60189e22f5baf,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 17:09:25.716000+00:00,entropy-confidence,data_distribution
2,cell_line,612,46e6c1dd8b124437abc60189e22f5baf,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 17:09:25.716000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,46e6c1dd8b124437abc60189e22f5baf,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 17:09:25.716000+00:00,entropy-confidence,data_distribution
4,protein,5217,46e6c1dd8b124437abc60189e22f5baf,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 17:09:25.716000+00:00,entropy-confidence,data_distribution
0,DNA,1638,cd5e36e82c42409bb5af1a1154d8c374,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:34:37.773000+00:00,randomizer,data_distribution
1,RNA,163,cd5e36e82c42409bb5af1a1154d8c374,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:34:37.773000+00:00,randomizer,data_distribution
2,cell_line,612,cd5e36e82c42409bb5af1a1154d8c374,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:34:37.773000+00:00,randomizer,data_distribution
3,cell_type,1223,cd5e36e82c42409bb5af1a1154d8c374,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:34:37.773000+00:00,randomizer,data_distribution
4,protein,5217,cd5e36e82c42409bb5af1a1154d8c374,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:34:37.773000+00:00,randomizer,data_distribution
0,DNA,1638,fd875efdf67a458f99255c932a9c41ed,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 17:38:48.767000+00:00,information-density,data_distribution
1,RNA,163,fd875efdf67a458f99255c932a9c41ed,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 17:38:48.767000+00:00,information-density,data_distribution
2,cell_line,612,fd875efdf67a458f99255c932a9c41ed,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 17:38:48.767000+00:00,information-density,data_distribution
3,cell_type,1223,fd875efdf67a458f99255c932a9c41ed,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 17:38:48.767000+00:00,information-density,data_distribution
4,protein,5217,fd875efdf67a458f99255c932a9c41ed,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 17:38:48.767000+00:00,information-density,data_distribution
0,DNA,1638,efde283a44c44cbabfa2f008413a58e1,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 03:27:32.857000+00:00,least-confidence,data_distribution
1,RNA,163,efde283a44c44cbabfa2f008413a58e1,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 03:27:32.857000+00:00,least-confidence,data_distribution
2,cell_line,612,efde283a44c44cbabfa2f008413a58e1,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 03:27:32.857000+00:00,least-confidence,data_distribution
3,cell_type,1223,efde283a44c44cbabfa2f008413a58e1,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 03:27:32.857000+00:00,least-confidence,data_distribution
4,protein,5217,efde283a44c44cbabfa2f008413a58e1,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 03:27:32.857000+00:00,least-confidence,data_distribution
0,DNA,1638,db32024deb4d4694bcadb8e2ad12865c,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:56:19.886000+00:00,margin-confidence,data_distribution
1,RNA,163,db32024deb4d4694bcadb8e2ad12865c,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:56:19.886000+00:00,margin-confidence,data_distribution
2,cell_line,612,db32024deb4d4694bcadb8e2ad12865c,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:56:19.886000+00:00,margin-confidence,data_distribution
3,cell_type,1223,db32024deb4d4694bcadb8e2ad12865c,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:56:19.886000+00:00,margin-confidence,data_distribution
4,protein,5217,db32024deb4d4694bcadb8e2ad12865c,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:56:19.886000+00:00,margin-confidence,data_distribution
0,DNA,1638,79a2233742aa4a309b8c7c4511b14037,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 16:18:36.326000+00:00,entropy-confidence,data_distribution
1,RNA,163,79a2233742aa4a309b8c7c4511b14037,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 16:18:36.326000+00:00,entropy-confidence,data_distribution
2,cell_line,612,79a2233742aa4a309b8c7c4511b14037,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 16:18:36.326000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,79a2233742aa4a309b8c7c4511b14037,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 16:18:36.326000+00:00,entropy-confidence,data_distribution
4,protein,5217,79a2233742aa4a309b8c7c4511b14037,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 16:18:36.326000+00:00,entropy-confidence,data_distribution
0,DNA,1638,d1b72f00e1dd4ef2ab6593a8b059cf71,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:10:51.887000+00:00,randomizer,data_distribution
1,RNA,163,d1b72f00e1dd4ef2ab6593a8b059cf71,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:10:51.887000+00:00,randomizer,data_distribution
2,cell_line,612,d1b72f00e1dd4ef2ab6593a8b059cf71,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:10:51.887000+00:00,randomizer,data_distribution
3,cell_type,1223,d1b72f00e1dd4ef2ab6593a8b059cf71,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:10:51.887000+00:00,randomizer,data_distribution
4,protein,5217,d1b72f00e1dd4ef2ab6593a8b059cf71,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 04:10:51.887000+00:00,randomizer,data_distribution
0,DNA,1638,1ff756aac3e24c5e952060ebf72a8e9b,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 16:19:55.865000+00:00,information-density,data_distribution
1,RNA,163,1ff756aac3e24c5e952060ebf72a8e9b,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 16:19:55.865000+00:00,information-density,data_distribution
2,cell_line,612,1ff756aac3e24c5e952060ebf72a8e9b,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 16:19:55.865000+00:00,information-density,data_distribution
3,cell_type,1223,1ff756aac3e24c5e952060ebf72a8e9b,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 16:19:55.865000+00:00,information-density,data_distribution
4,protein,5217,1ff756aac3e24c5e952060ebf72a8e9b,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 16:19:55.865000+00:00,information-density,data_distribution
0,DNA,1638,00c02bd89a8845ae9ee422f8a8543e64,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 02:32:24.073000+00:00,least-confidence,data_distribution
1,RNA,163,00c02bd89a8845ae9ee422f8a8543e64,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 02:32:24.073000+00:00,least-confidence,data_distribution
2,cell_line,612,00c02bd89a8845ae9ee422f8a8543e64,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 02:32:24.073000+00:00,least-confidence,data_distribution
3,cell_type,1223,00c02bd89a8845ae9ee422f8a8543e64,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 02:32:24.073000+00:00,least-confidence,data_distribution
4,protein,5217,00c02bd89a8845ae9ee422f8a8543e64,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 02:32:24.073000+00:00,least-confidence,data_distribution
0,DNA,1638,4797e7b48ae141e389683ec28bfb5a7a,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:08:31.684000+00:00,margin-confidence,data_distribution
1,RNA,163,4797e7b48ae141e389683ec28bfb5a7a,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:08:31.684000+00:00,margin-confidence,data_distribution
2,cell_line,612,4797e7b48ae141e389683ec28bfb5a7a,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:08:31.684000+00:00,margin-confidence,data_distribution
3,cell_type,1223,4797e7b48ae141e389683ec28bfb5a7a,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:08:31.684000+00:00,margin-confidence,data_distribution
4,protein,5217,4797e7b48ae141e389683ec28bfb5a7a,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 22:08:31.684000+00:00,margin-confidence,data_distribution
0,DNA,1638,c00b401d524049739b0f01585f80a1fe,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 15:29:06.763000+00:00,entropy-confidence,data_distribution
1,RNA,163,c00b401d524049739b0f01585f80a1fe,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 15:29:06.763000+00:00,entropy-confidence,data_distribution
2,cell_line,612,c00b401d524049739b0f01585f80a1fe,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 15:29:06.763000+00:00,entropy-confidence,data_distribution
3,cell_type,1223,c00b401d524049739b0f01585f80a1fe,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 15:29:06.763000+00:00,entropy-confidence,data_distribution
4,protein,5217,c00b401d524049739b0f01585f80a1fe,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 15:29:06.763000+00:00,entropy-confidence,data_distribution
0,DNA,1638,c21cd8a781f043a4bd86012e3bd58677,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 03:54:13.211000+00:00,randomizer,data_distribution
1,RNA,163,c21cd8a781f043a4bd86012e3bd58677,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 03:54:13.211000+00:00,randomizer,data_distribution
2,cell_line,612,c21cd8a781f043a4bd86012e3bd58677,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 03:54:13.211000+00:00,randomizer,data_distribution
3,cell_type,1223,c21cd8a781f043a4bd86012e3bd58677,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 03:54:13.211000+00:00,randomizer,data_distribution
4,protein,5217,c21cd8a781f043a4bd86012e3bd58677,de64acdd297b46b881f741f0e1dec3d3,3e89ffe55e684ed08b86231102130670,104,data/processed_data/jnlpba,2024-08-14 03:54:13.211000+00:00,randomizer,data_distribution
0,DNA,1638,c5f4f55288e044e1a3e1d97134a1d46a,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 15:20:08.459000+00:00,information-density,data_distribution
1,RNA,163,c5f4f55288e044e1a3e1d97134a1d46a,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 15:20:08.459000+00:00,information-density,data_distribution
2,cell_line,612,c5f4f55288e044e1a3e1d97134a1d46a,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 15:20:08.459000+00:00,information-density,data_distribution
3,cell_type,1223,c5f4f55288e044e1a3e1d97134a1d46a,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 15:20:08.459000+00:00,information-density,data_distribution
4,protein,5217,c5f4f55288e044e1a3e1d97134a1d46a,63310f0b6e06451e876573d8a68ade17,18b1299630864d898700e7b995371eff,102,data/processed_data/jnlpba,2024-08-12 15:20:08.459000+00:00,information-density,data_distribution
0,DNA,1638,7895a7e2b62c447280dfda3f9d46ee2f,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 01:47:33.074000+00:00,least-confidence,data_distribution
1,RNA,163,7895a7e2b62c447280dfda3f9d46ee2f,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 01:47:33.074000+00:00,least-confidence,data_distribution
2,cell_line,612,7895a7e2b62c447280dfda3f9d46ee2f,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 01:47:33.074000+00:00,least-confidence,data_distribution
3,cell_type,1223,7895a7e2b62c447280dfda3f9d46ee2f,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 01:47:33.074000+00:00,least-confidence,data_distribution
4,protein,5217,7895a7e2b62c447280dfda3f9d46ee2f,15fc6edfbe8e494399b84776af9f068f,71e4aff80c3b47839bf7002b88a04fae,105,data/processed_data/jnlpba,2024-08-16 01:47:33.074000+00:00,least-confidence,data_distribution
0,DNA,1638,b91bcc11ee564a8a975d5a5392e7cb27,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 21:21:32.748000+00:00,margin-confidence,data_distribution
1,RNA,163,b91bcc11ee564a8a975d5a5392e7cb27,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 21:21:32.748000+00:00,margin-confidence,data_distribution
2,cell_line,612,b91bcc11ee564a8a975d5a5392e7cb27,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 21:21:32.748000+00:00,margin-confidence,data_distribution
3,cell_type,1223,b91bcc11ee564a8a975d5a5392e7cb27,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 21:21:32.748000+00:00,margin-confidence,data_distribution
4,protein,5217,b91bcc11ee564a8a975d5a5392e7cb27,8172a8d7138949f89106170a0d721c53,cf04d1e75f9c424cb2613a4b98acf57b,106,data/processed_data/jnlpba,2024-08-15 21:21:32.748000+00:00,margin-confidence,data_distribution
0,DNA,1638,8955d7790fb14dd6aff83754e1d52531,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 14:45:07.581000+00:00,entropy-confidence,data_distribution
1,RNA,163,8955d7790fb14dd6aff83754e1d52531,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 14:45:07.581000+00:00,entropy-confidence,data_distribution
2,cell_line,612,8955d7790fb14dd6aff83754e1d52531,f18f92019a55499d8017f0fd3f78380b,ccb9643519144f89a912ab731b1badc1,107,data/processed_data/jnlpba,2024-08-15 14:45:07.581000+00:00,entropy-confidence,data_distribution
